loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,epoch
0.0186629202216863,0.1366122961044311,0.0224544592201709,0.1498481184244156,54
0.0184673182666301,0.1358945071697235,0.0228585414588451,0.1511904150247573,55
0.018323790282011,0.1353653967380523,0.0224155578762292,0.1497182548046112,56
0.0185958705842494,0.1363666802644729,0.0283519644290208,0.1683804094791412,57
0.0182929933071136,0.1352515965700149,0.0223964545875787,0.1496544480323791,58
0.0179190784692764,0.133862167596817,0.0225426200777292,0.1501419991254806,59
0.0177184324711561,0.1331105977296829,0.0225268602371215,0.1500895023345947,60
0.0174224209040403,0.1319940090179443,0.0225593857467174,0.1501978188753128,61
0.017296003177762,0.1315142661333084,0.0225400924682617,0.1501335799694061,62
0.0172427594661712,0.131311684846878,0.0226397570222616,0.1504651308059692,63
0.0171938817948102,0.1311254501342773,0.0234473031014204,0.1531251221895218,64
0.0170440636575222,0.1305529177188873,0.022549470886588,0.1501648128032684,65
0.0168918594717979,0.1299686878919601,0.0226113945245742,0.1503708511590957,66
0.0167332608252763,0.1293571144342422,0.0225716903805732,0.1502387821674347,67
0.0168344508856534,0.1297476440668106,0.0235774647444486,0.1535495519638061,68
0.0165616776794195,0.1286921799182891,0.0230661872774362,0.1518755704164505,69
0.0163709055632352,0.1279488354921341,0.0227769743651151,0.150920420885086,70
0.0161407981067895,0.1270464360713958,0.0277632195502519,0.1666229814291,71
0.0159663893282413,0.1263581812381744,0.0229379069060087,0.1514526605606079,72
0.0159437768161296,0.126268669962883,0.0228555873036384,0.1511806398630142,73
0.015913899987936,0.1261503100395202,0.0228071175515651,0.1510202586650848,74
0.0158239491283893,0.1257932782173156,0.0229566320776939,0.1515144556760788,75
0.0156957600265741,0.1252827197313308,0.0229445528239011,0.1514745950698852,76
0.0155833382159471,0.1248332411050796,0.0231164097785949,0.152040809392929,77
0.0154724698513746,0.1243883818387985,0.023587130010128,0.1535810232162475,78
0.0154199162498116,0.1241769567131996,0.023081935942173,0.1519273966550827,79
0.0152995930984616,0.1236915215849876,0.0232165474444627,0.1523697674274444,80
0.0150451296940445,0.1226585954427719,0.0235748700797557,0.1535411030054092,81
0.014910758472979,0.1221096143126487,0.0231819190084934,0.1522561013698578,82
0.0149144288152456,0.1221246421337127,0.0232234615832567,0.1523924618959427,83
0.0148973474279046,0.1220546886324882,0.0232853535562753,0.1525953859090805,84
0.014853504486382,0.121874950826168,0.0232734438031911,0.1525563597679138,85
0.0148351741954684,0.1217997223138809,0.0234269127249717,0.1530585289001464,86
0.0147246168926358,0.1213450357317924,0.023491146042943,0.1532682180404663,87
0.0146122118458151,0.1208809837698936,0.0233931373804807,0.1529481559991836,88
0.0145494919270277,0.120621271431446,0.0233361236751079,0.1527616530656814,89
0.0144596500322222,0.1202482879161834,0.0238413549959659,0.1544064581394195,90
0.0142189813777804,0.1192433685064315,0.0235109440982341,0.1533327847719192,91
0.0140946535393595,0.1187209039926529,0.0235451068729162,0.153444156050682,92
0.0141509976238012,0.1189579665660858,0.0234237611293792,0.1530482321977615,93
0.0141452373936772,0.1189337521791458,0.0237479265779256,0.154103621840477,94
0.0141301620751619,0.1188703551888465,0.0235977601259946,0.1536156237125396,95
0.0140579892322421,0.1185663938522338,0.0238225497305393,0.1543455570936203,96
0.0139858769252896,0.1182618960738182,0.0239739008247852,0.1548350751399994,97
0.013930395245552,0.1180270984768867,0.0236432924866676,0.1537637561559677,98
0.0138850752264261,0.117834948003292,0.0241423547267913,0.1553781032562255,99
0.0138065163046121,0.1175011321902275,0.0239521376788616,0.154764786362648,100
0.0135621316730976,0.1164565682411193,0.023756681010127,0.1541320234537124,101
0.0134511413052678,0.1159790530800819,0.0237877052277326,0.1542326360940933,102
0.0135158104822039,0.1162575185298919,0.0243157688528299,0.155935138463974,103
0.013529609888792,0.1163168549537658,0.0241857171058654,0.155517578125,104
0.0134898321703076,0.1161457374691963,0.0239282082766294,0.1546874493360519,105
0.0134597411379218,0.1160161271691322,0.0238546542823314,0.1544495224952697,106
0.0134154334664344,0.1158250123262405,0.0241765417158603,0.1554880738258361,107
0.0133728189393877,0.1156409084796905,0.0244957394897937,0.1565111428499221,108
0.0133247934281826,0.1154330670833587,0.0240933876484632,0.1552204489707946,109
0.0132534177973866,0.1151234880089759,0.0241108145564794,0.1552765816450119,110
0.0130424229428172,0.114203430712223,0.0243549421429634,0.1560606956481933,111
0.0129173388704657,0.1136544719338417,0.0241460278630256,0.1553899198770523,112
0.0129889668896794,0.1139691472053527,0.0241927038878202,0.1555400341749191,113
0.0130336983129382,0.114165224134922,0.0243209060281515,0.1559516191482544,114
0.0130362408235669,0.1141763553023338,0.0241680778563022,0.155460849404335,115
0.0129883624613285,0.1139664947986602,0.0240937191992998,0.1552215218544006,116
0.0129522001370787,0.1138077303767204,0.0244511142373085,0.1563685238361358,117
0.0129479756578803,0.1137891709804534,0.0241098515689373,0.1552734673023224,118
0.012872346676886,0.1134563609957695,0.0246552191674709,0.1570198088884353,119
0.0127997938543558,0.1131361722946167,0.0242708344012498,0.1557909995317459,120
0.0125994347035884,0.1122472062706947,0.0243141036480665,0.1559298038482666,121
0.0124792670831084,0.111710637807846,0.0244870018213987,0.1564832329750061,122
0.0125695662572979,0.1121140792965889,0.0246412828564643,0.1569754183292389,123
0.0126115940511226,0.1123013570904731,0.0242143366485834,0.1556095629930496,124
0.012604221701622,0.1122685223817825,0.0246508158743381,0.1570057868957519,125
0.0125596700236201,0.1120699346065521,0.0243748817592859,0.1561245769262313,126
0.0125159732997417,0.1118748113512992,0.0250984244048595,0.158424824476242,127
0.0124847525730729,0.1117351874709129,0.0244358070194721,0.156319573521614,128
0.0124863553792238,0.1117423623800277,0.0244674775749444,0.1564208418130874,129
0.0124351633712649,0.1115130633115768,0.0244960561394691,0.1565121561288833,130
0.0122142899781465,0.1105182766914367,0.0243852045387029,0.1561576277017593,131
0.0121138589456677,0.1100629791617393,0.0263499319553375,0.1623266190290451,132
0.0122363558039069,0.1106180623173713,0.0245783478021621,0.1567748337984085,133
0.0122370021417737,0.1106209829449653,0.0246164016425609,0.1568961441516876,134
0.0122274355962872,0.1105777323246002,0.0243298560380935,0.1559803038835525,135
0.0122251957654953,0.110567606985569,0.024730946868658,0.1572607606649398,136
0.0122077986598014,0.1104889065027237,0.0245216116309165,0.1565937846899032,137
0.0121609950438141,0.1102769002318382,0.0250815916806459,0.1583716869354248,138
0.0121286176145076,0.1101300045847892,0.0249375998973846,0.1579164266586303,139
0.0120829660445451,0.1099225506186485,0.0247402992099523,0.1572904884815216,140
0.011896145530045,0.1090694516897201,0.0248690787702798,0.1576993316411972,141
0.0117989536374807,0.1086229905486106,0.0254045408219099,0.1593880206346511,142
0.0118997618556022,0.1090860292315483,0.025179635733366,0.1586809307336807,143
0.0119312852621078,0.1092304214835167,0.0248294193297624,0.1575735360383987,144
0.0119236418977379,0.1091954335570335,0.0246953815221786,0.1571476459503173,145
0.0118926782160997,0.1090535596013069,0.025064630433917,0.1583181321620941,146
0.0118906432762742,0.1090442314743995,0.0248917639255523,0.1577712446451187,147
0.0118498671799898,0.1088570952415466,0.0251321773976087,0.1585313081741333,148
0.0118244383484125,0.1087402328848838,0.0251605194061994,0.1586206704378128,149
0.0118036027997732,0.108644388616085,0.0249000638723373,0.1577975451946258,150
0.0116019109264016,0.1077121645212173,0.0247532799839973,0.1573317497968673,151
0.0115072876214981,0.1072720289230346,0.025144699960947,0.1585708111524582,152
0.0115897003561258,0.1076554730534553,0.0251488424837589,0.158583864569664,153
0.0116427009925246,0.1079013496637344,0.0249271150678396,0.1578832268714904,154
0.0116471135988831,0.1079217940568924,0.0250304825603961,0.1582102477550506,155
0.0116338729858398,0.1078604310750961,0.0254300348460674,0.1594679802656173,156
0.0116077773272991,0.1077393963932991,0.0256196539849042,0.1600614041090011,157
0.011620650999248,0.107799120247364,0.0254882425069808,0.15965037047863,158
0.0115749724209308,0.1075870469212532,0.025028733536601,0.1582047194242477,159
0.0115536386147141,0.1074878498911857,0.0255472995340824,0.1598352193832397,160
0.011351260356605,0.1065422967076301,0.024974275380373,0.1580325067043304,161
0.0112412991002202,0.1060249954462051,0.0253508444875478,0.1592194885015487,162
0.011378513649106,0.1066701188683509,0.0251458827406168,0.1585745364427566,163
0.0114065380766987,0.1068013980984687,0.0255487710237503,0.1598398238420486,164
0.0114077888429164,0.1068072542548179,0.0249776635318994,0.15804323554039,165
0.0114244669675827,0.1068852990865707,0.0252017825841903,0.1587506979703903,166
0.0113975405693054,0.1067592725157737,0.0251664593815803,0.1586394011974334,167
0.0113709010183811,0.1066344305872917,0.0252523105591535,0.1589097529649734,168
0.0113386251032352,0.106482982635498,0.0256180856376886,0.1600565016269683,169
0.0113267553970217,0.1064272299408912,0.0253983754664659,0.1593686789274215,170
0.0111268982291221,0.1054841130971908,0.0250354073941707,0.158225804567337,171
0.0110239870846271,0.1049951761960983,0.0253999512642622,0.1593736261129379,172
0.0111205969005823,0.1054542437195777,0.0252908933907747,0.1590311080217361,173
0.011186477728188,0.1057661473751068,0.0253127217292785,0.1590997278690338,174
0.0111966831609606,0.1058143824338913,0.025838604196906,0.1607439070940017,175
0.0111893806606531,0.1057798713445663,0.0253001600503921,0.1590602397918701,176
0.011172835715115,0.105701632797718,0.0253744069486856,0.159293457865715,177
0.0111290831118822,0.1054944694042205,0.0256147310137748,0.1600460261106491,178
0.011120949871838,0.1054559126496315,0.0256858151406049,0.160267949104309,179
0.0111389774829149,0.105541355907917,0.0257437713444232,0.1604486554861068,180
